store_name,company,revenue_monthly,amazon_start,phone,directors,email,province,category,subcategory,seller_url,mercantile_registry,business_address,follow_up,action_label,status,import_email
Kapilab,Kapilab ITD SL,7572.44,2019-03-17,+34 912 90 18 16,GONZALEZ BAEZA ROCIO (Administrador único); PALACIOS LARA DAVID (Administrador único),info@kapilab.com,MALAGA,Belleza,Tratamientos crecepelos,https://www.amazon.es/sp?seller=AJMJU2RJ3VXFY,B93512317,"Calle Natalia 15 3ºA, Malaga, Malaga, 29009, ES",,,pendiente,yamila@libertyseller.com
COMFORT SLEEP ES,MIMA PARTNERS ESPAÑA SL,7643.55,2026-03-12,+34678003305,,info@mimapartners.es,VALENCIA,Hogar y cocina,Almohadas estándar,https://www.amazon.es/sp?seller=A156AM8Y83N4DF,B26679761,"CMNO VELL DE L'ESTACIÓ, NUM 4, PUERTA 10, ONTINYENT, VALENCIA, 46870, ES",,,pendiente,yamila@libertyseller.com
ChollosXpress,Rubijov SL,7713.14,2024-01-24,+34659278116,,ventas@chollosxpress.com,ESPAÑA,Belleza,Aspiradoras escoba,https://www.amazon.es/sp?seller=AVRPF39ES6OWV,b56892524,"Calle migdia 33, Local, Parets del valles, España, 08150, ES",,,pendiente,yamila@libertyseller.com
Suministros Joaquín Plata sl,Suministros Joaquín Plata sl,7777.67,2020-04-16,+34670498649,PLATA GARCIA JOAQUIN (Administrador único); PLATA FERNANDEZ JOAQUIN (Administrador único),info@joaquinplata.es,GRANADA,Bricolaje y herramientas,Ferretería para verjas,https://www.amazon.es/sp?seller=A2GM1MVA6FFZCY,B19526664,"Polígono Industrial Juncaril 121, Albolote, Granada, 18220, ES",,,pendiente,yamila@libertyseller.com
DEPORTES ARTIZA,"ARTIZA, S.L.",7800.5,2020-04-12,638257116,,pedroartiza@gmail.com,-PALENCIA,Moda,Zapatillas casual para hombre,https://www.amazon.es/sp?seller=A2R520MA9NG95P,B34014423,"Calle Colón 15, Palencia, -PALENCIA, 34002, ES",,,pendiente,yamila@libertyseller.com
RGC-ES,"Retail Global Commerce, SL",7856.32,2021-04-28,+34 602 58 47 38,PALOMINO MONTEAGUDO VERONICA. (Apoderado),danige92@gmail.com,VALENCIA,Moda,Cajas de almacenaje,https://www.amazon.es/sp?seller=A3107QL1KLWAG8,B56518830,"Calle Gran Canaria, 38, Piso 4, Puerta 14, Valencia, Valencia, 46011, ES",,,pendiente,yamila@libertyseller.com
Passarella Store,Passarella Store SL,7907.41,2019-05-08,+34651683593,MIRETTI SPIEKERMANN NICOLAS. (Administrador solidario),leonardomiretti@gmail.com,VALENCIA,Juguetes y juegos,Bolígrafos de tinta gel,https://www.amazon.es/sp?seller=A2ZEXLXKYWS16N,B19981521,"Salvador Martinez Curto 3, bajo, Picanya, Valencia, 46210, ES",,,pendiente,yamila@libertyseller.com
DonDeporte,Plusmarka Global,7946.41,2017-05-10,+34644330047,BELDA CACERES RAUL CESAR (Administrador único),andreabaptista@plusmarka.com,ALICANTE,Deportes y aire libre,Silbatos de fútbol para entrenadores y árbitros,https://www.amazon.es/sp?seller=A23J5E0X3EZPAM,B54438643,"Avenida Rambla 43, Bajo Izquierda, Sant Joan d'Alacant, ALICANTE, 03550, ES",,,pendiente,yamila@libertyseller.com
RIOCALO BUSINESS SL,RIOCALO BUSINESS SL,8005.94,2024-07-09,+19712240716,,ncdasar@outlook.com,MADRID,Electrónica,Buscadores de artículos,https://www.amazon.es/sp?seller=AW5MLI2673C37,B56784614,"CALLE RIO TAJO, NUM 9 PLANTA 2, PUERTA B, PARLA, MADRID, 28981, ES",,,pendiente,yamila@libertyseller.com
ALACO,ALACO BRAND SOCIEDAD LIMITADA,8018.39,2025-02-05,+34608219737,,abelcuentafba@gmail.com,VALENCIA,Hogar y cocina,Salvaencimeras,https://www.amazon.es/sp?seller=AWX3N1BG3CRTC,B75553834,"CALLE DIPUTADA CLARA CAMPOAMOR, 6, VALENCIA, VALENCIA, 46019, ES",,,pendiente,yamila@libertyseller.com
Disfraz Jaiak,Disfrazjaiak S.L.,8088.14,2017-05-19,+34620660651,CUÑADO SANJUAN AINGERU (Administrador solidario); SANJUAN GIL FRANCISCA (Administrador solidario),info@disfrazjaiak.com,VIZCAYA,Juguetes y juegos,Disfraces para adulto,https://www.amazon.es/sp?seller=A3T118M537FKSU,B95792859,"Barrio Pozueta Lekua 12-H Izq, Pozueta, Vizcaya, 48330, ES",,,pendiente,yamila@libertyseller.com
TuJilguero,Grupo anadistribuciones SL,8125.02,2016-08-05,+34660776243,MUÑOZ CHAPARRO ANA MARIA (Administrador solidario); CARREÑO VERNEY NICOLAS FRANCISCO (Administrador solidario),info@anadistribuciones.com,TARRAGONA,Productos para mascotas,Suplementos probióticos para perros,https://www.amazon.es/sp?seller=A21REL5NSMSL1T,B55588651,"C/ tarragona 21, sant jaume dels domenys, tarragona, 43713, ES",,,pendiente,yamila@libertyseller.com
SAINT HONORE SA,SAINT HONORE S.A.,8164.6,2021-04-29,+34 606 16 04 90,VILELLA PARRA FRANCESC. (Administrador único); MARCO COMAJUAN DAVID. (Administrador único); MAYNE SELLES MARIA ROSA (Apoderado); TORRES CASAS CARLOS (Apoderado solidario),francesc.vilella@sainthonore.es,BARCELONA,Hogar y cocina,Muebles pegatinas,https://www.amazon.es/sp?seller=A3QU065FAAJ1LJ,A08126641,"Calle Alfonso XII 617-633, BADALONA, BARCELONA, 08918, ES",,,pendiente,yamila@libertyseller.com
Leonition,"Apolo Arte, Sociedad Limitada",8260.26,2018-12-02,+34667855697,GONZALEZ ALMARCHA SERGIO (Administrador único),info@apoloarte.es,MADRID,Hogar y cocina,Marcadores,https://www.amazon.es/sp?seller=A39PC1O69OBUEK,B02721074,"Cuesta De Valderremata, 6, Bloque 1, Piso 1, Puerta F, Valdemoro, Madrid, 28341, ES",,,pendiente,yamila@libertyseller.com
Plaza Santa Ana,FERRI MICO S.L.,8307.38,2020-10-31,+34 960 66 90 09,FERRI MICO ARTUR (Administrador único),amazon@ferrimico.com,VALENCIA,Moda,Maletas,https://www.amazon.es/sp?seller=A258WDS7I4X20M,ESB40572984,"Plaza Esglesia 12, ATZENETA D'ALBAIDA, VALENCIA, 46869, ES",,,pendiente,yamila@libertyseller.com
COMPRANDO INTELIGENTE,"IPT TRANSLATIONS, SOCIEDAD LIMITADA",8382.18,2025-09-02,+34653985041,,mastersisra@gmail.com,ALBACETE,Juguetes y juegos,Pulidores faciales,https://www.amazon.es/sp?seller=A3S254148A6SSG,B75278473,"Calle Alicante 46, 3ºA, Almansa, Albacete, 02640, ES",,,pendiente,yamila@libertyseller.com
Lautoki,Lautoki Company SL,8443.47,2023-10-06,+34680803048,ORTIZ ANDRADES LAURA (Socio único),infolautoki@gmail.com,MADRID,Bebé,Baberos para bebés,https://www.amazon.es/sp?seller=A8522RDHQB2YJ,B19428929,"CALLE GALERA, 13, 3IZQ, MADRID, Madrid, 28042, ES",,,pendiente,yamila@libertyseller.com
IGANACAN,"IGANACAN GROUP, SOCIEDAD LIMITADA",8534.08,2020-10-24,+34694293741,ANAYA CAÑADA IGNACIO (Socio único),info@superdoggy.es,MADRID,Productos para mascotas,Arneses antitirones básicos para perros,https://www.amazon.es/sp?seller=AMEV235T3OGD0,B19994136,"Carretera de La Navata 24, Galapagar, Madrid, 28260, ES",,,pendiente,yamila@libertyseller.com
FACELOOK PELUQUERIA,JOSE ANTONIO ORTEGA ALBIOL,8633.58,2016-04-29,+34 664 12 96 76,,info@facelookpeluqueria.com,BARCELONA,Belleza,Mascarillas de pelo,https://www.amazon.es/sp?seller=A3GS2FOR0FCXVI,43434763E,"Calle Puigmal Nº36 LOCAL, RIPOLLET, Barcelona, 08291, ES",,,pendiente,yamila@libertyseller.com
Idónea Europea S.L.,IDONEA EUROPEA S.L.,8710.63,2024-12-20,+34603912866,PEREZ GONZALEZ SUSANA JOSEFINA. (Administrador único); VOLPE PEREZ MARIA VALENTINA. (Administrador único),amz.idonea@gmail.com,A CORUÑA,Belleza,Limas y pulidores de uñas,https://www.amazon.es/sp?seller=A3AUJLLI8Z0UDL,B75418459,"RUA DO VINTECINCO DE XULLO 52 A, 1, SANTIAGO DE COMPOSTELA, A CORUÑA, 15703, ES",,,pendiente,yamila@libertyseller.com
ANYSITEAMZ,CABOMA TRADING S.L.,8890.35,2024-12-12,+34622505493,,anysiteamz@gmail.com,ALICANTE,Oficina y papelería,Pizarras magnéticas,https://www.amazon.es/sp?seller=A1U7CXE4KJD8DQ,B21867981,"Carretera Cabo la Nao - Pla 65, Esc A, 2 D1, JAVEA, Alicante, 03730, ES",,,pendiente,yamila@libertyseller.com
EDELWEISS BEAUTY,"Fuhair,SL",9025.96,2017-01-06,+34666067773,XIADONG XU ZHU (Administrador único),xuxiaodongfj@hotmail.com,BARCELONA,Iluminación,Lámparas de escritorio,https://www.amazon.es/sp?seller=A1BAK72NZD1NJZ,B64452899,"CARRER BARCELONA 20, 2-1, MONTGAT, Barcelona, 08390, ES",,,pendiente,yamila@libertyseller.com
COMPRARGOLF - BUY GOLF SPAIN,BUY GOLF SPAIN S.L.,9119.06,2016-12-14,+34673029820,NARANJO BAEZA JOSE ANTONIO (Administrador solidario); MORENO MUÑOZ JUAN MANUEL (Administrador solidario); MOYANO CHICOY RAFAEL (Administrador solidario),gestion@buygolfspain.com,ALACANT,Deportes y aire libre,Juegos completos de palos de golf,https://www.amazon.es/sp?seller=A1LWAP36AJ5679,ESB54734272,"Rambla Méndez Núñez 23 2º B, Alicante, Alacant, 03002, ES",,,pendiente,yamila@libertyseller.com
ESPINALER,"CA L'ESPINALER, S.L.",9194.28,2021-08-08,+34619591288,TAPIAS LOPEZ DAVID (Apoderado solidario/mancomunado); TAPIAS LOPEZ MIQUEL (Apoderado solidario/mancomunado); ANIENTO HERNANDEZ JOSE MARIA (Apoderado solidario/mancomunado),administracion@espinaler.com,BARCELONA,Alimentación y Bebidas,Conservas de mejillones y berberechos,https://www.amazon.es/sp?seller=A3VKOEQ4AKY6QY,4639,"Avenida del Progrés 47, VILASSAR DE MAR, Barcelona, 08340, ES",,,pendiente,yamila@libertyseller.com
DientesMagicos,Tecnoturia3 SL,9264.22,2016-12-03,695397478,sin cargos relevantes,alberto.dasi@myfuturshop.com,VALENCIA,Bebé,Cajas para dientes de bebé,https://www.amazon.es/sp?seller=A2XDMKGIZWUCLS,B56180623,"Avenida Primado Reig 58, bajo, valencia, valencia, 46010, ES",,,pendiente,yamila@libertyseller.com
RAMBLABARCELONA,SOVICAB SL,9337.68,2017-07-29,+34640350101,ABARCA PEDROSO HELIOS (Apoderado solidario); MIRALLES SARRIO MONTSERRAT (Administrador solidario); ABARCA VIVES JUAN VICENTE (Administrador); PEDROSO LLORENS CHEILA (Administrador solidario),ramblabusiness@gmail.com,BARCELONA,Deportes y aire libre,Camisetas de equipación de fútbol para niño,https://www.amazon.es/sp?seller=A2ZKQSF7L8E7WX,ESB58939836,"Avenida Meridiana 592 Ent. Edificio, Barcelona, Barcelona, 08030, ES",,,pendiente,yamila@libertyseller.com
LocalBuy,OZANIC GROUP SL,9386.15,2021-07-21,+34644627460,SUAREZ VIGIL TAMARA. (Administrador único); SUAREZ VIGIL PABLO. (Administrador único); SUAREZ VIGIL TAMARA (Administrador único),tamarasuarezvigil94@gmail.com,ASTURIAS,Hogar y cocina,Bolsas de la compra reutilizables,https://www.amazon.es/sp?seller=A3V94E3ENQXMZQ,B16910036,"Calle Valeriano Leon, 14, 3G, Pola de Siero, Asturias, 33510, ES",,,pendiente,yamila@libertyseller.com
Vinoselección S.A,VINOSELECCIÓN S.A,9479.4,2024-07-01,+34678715833,URRUTIA YBARRA VICTOR. (Presidente); VINOS Y VIÑEDOS MONTENEGRO SL (Presidente); MUÑOZ MUGUIRO FRANCISCO JAVIER. (Consejero); CONSEJO DE LA ALTA SA (Consejero); MUÑOZ MUGUIRO FRANCISCO JAVIER (Representante),amazon.es@vinoseleccion.com,MADRID,Alimentación y Bebidas,Vinos tintos,https://www.amazon.es/sp?seller=A2K19O64OT9PQS,A28371912,"Guzmán el Bueno,133, Edificio Britannia, 7planta, Madrid, Madrid, 28003, ES",,,pendiente,yamila@libertyseller.com
Flexigobe,Flexibles y Accesorios Gobe. S.l.,9525.21,2024-02-05,+34639913105,GOMEZ BELLIDO VICTOR. (Administrador único); GOMEZ BELLIDO IVAN. (Administrador único),comercial@flexigobe.com,ESPAÑA,Jardín,Mangueras de aspiradoras,https://www.amazon.es/sp?seller=A33902FA52BFM5,B56727993,"Roger de lluria, 54 Pr 1B, Barcelona, España, 08009, ES",,,pendiente,yamila@libertyseller.com
vibefarma,"Vibe Nutraceuticals, SL.",9615.02,2016-11-05,+34667668350,,toni.villar3@gmail.com,VALENCIA,Salud y cuidado personal,"Vitaminas, minerales y suplementos en medicamentos, remedios y suplementos dietéticos",https://www.amazon.es/sp?seller=A3CKCR1M9NURYJ,ESB98988611,"108, num. 17, Paterna, Valencia, 46182, ES",,,pendiente,yamila@libertyseller.com
Blues &Home,Nina Blues Trading SL,9655.15,2021-04-04,+34636537650,,sgalceran2@hotmail.com,BARCELONA,Bricolaje y herramientas,Topes para puertas,https://www.amazon.es/sp?seller=A53IGOVCI5QTM,B75749317,"Calle Gran Via de les Corts Catalanes, 672, Barcelona, Barcelona, 08010, ES",,,pendiente,yamila@libertyseller.com
Tarifa Air Force,Etriboo Sports Sl,9705.39,2018-01-04,+34 672 45 66 64,SUAREZ CARRASCO PATRICIA (Administrador único),patricia.suarez@tarifairforce.com,CÁDIZ,Moda,Neveras de acampada,https://www.amazon.es/sp?seller=APN5R532BRTM8,B72199730,"Polígono Industrial de la Vega n.205, Tarifa, Cádiz, 11380, ES",,,pendiente,yamila@libertyseller.com
TOP CELULAR,TOP CELULAR S.L.,9789.03,2024-09-30,+34645060180,sin cargos relevantes,info@topcelular.es,MADRID,Electrónica,Móviles y smartphones libres,https://www.amazon.es/sp?seller=A7VIS5LHPMG1N,B56875735,"CALLE PORTUGALETE, NUM. 18, Madrid, Madrid, 28017, ES",,,pendiente,yamila@libertyseller.com
RenovTech,Eco Sistemas Informaticos España Sl.,9877.09,2024-03-08,+34682249071,HERNANDEZ ADAMES ANDERSON. (Apoderado),VORPC@VORPC.ES,MADRID,Informática,Torres para PC,https://www.amazon.es/sp?seller=A39I4SEBJQTJ8K,B09982273,"CALLE MARQUETERIA 1, MOSTOLES, MADRID, 28933, ES",,,pendiente,yamila@libertyseller.com
BEST4COOKS,ISOGONA SL,9930.31,2025-04-10,+34639025423,VENOSTA PINTI CRISTIANO (Administrador único); CRISMA PARTICIPACIONES SL (Administrador único); VENOSTA PALLARES CLAUDIA (Apoderado),iduran@braisogona.com,TARRAGONA,Hogar y cocina,Sartenes para freír,https://www.amazon.es/sp?seller=A1FDQ1GWQK1TV5,B60184843,"carrer basters 4, valls, tarragona, 43800, ES",,,pendiente,yamila@libertyseller.com
FAINK,"VENMON NATURALMENTE, SOCIEDAD LIMITADA",10025.02,2023-10-29,+34665872016,GIL MONTEROFERNANDO (Socio único),fernando.gil@me.com,MADRID,Hogar y cocina,Accesorios para procesadores de alimentos y robots de cocina,https://www.amazon.es/sp?seller=AKE3Y7V1QXCHP,B19399609,"CALLE GABRIEL CELAYA 15 POSTERIOR, Pinto, Madrid, 28320, ES",,,pendiente,yamila@libertyseller.com
BURALIS TRADING CO,"BURALIS TRADING CO.,SOCIEDAD LIMITADA",10132.72,2024-09-15,+34692280713,,aburguera@eslop.es,ESPAÑA,Bebé,Sets de regalos para recién nacidos,https://www.amazon.es/sp?seller=A1JJ191U4QBGE6,B708651259,"AVENIDA BENAGEBER, 26, VALENCIA, SAN ANTONIO DE BENAGEBER, ESPAÑA, 46184, ES",,,pendiente,yamila@libertyseller.com
Pelbeauty,PELBE-ONE SL,10192.75,2024-03-13,+34617302719,MORALES GOMEZ JESUS (Administrador único),pelbeauty.markets@gmail.com,ESPAÑA,Belleza,Gominas y geles,https://www.amazon.es/sp?seller=A2F1KAWTMX4J8,B45643863,"Calle de Mejico, 8, Toledo, España, 45004, ES",,,pendiente,yamila@libertyseller.com
Woodessori,Sopnez S.L,10329.27,2025-03-04,+34644586365,sin cargos relevantes,info@woodessori.es,ALICANTE,Bricolaje y herramientas,Armarios de almacenaje,https://www.amazon.es/sp?seller=A3BKQX5ZTS5VH2,B19443282,"AVDA DEL PAIS VALENCIA 48, OFICINAS DE ARQUITECTURA, ALCOY/ALCOI, ALICANTE, 03801, ES",,,pendiente,yamila@libertyseller.com
THE TIME BRANDS,THE TIME BRANDS SL,10600.93,2018-03-16,+34 695 13 40 51,TROYANO MARQUEZ RAQUEL (Administrador único),thetimebrands@gmail.com,ESPAÑA,Moda,Smartwatches,https://www.amazon.es/sp?seller=A1FDQIY9KOETOM,B93599967,"Calle del Peral 27.AGUAMARINA-SEGERS., ESTEPONA, ESPAÑA, 29680, ES",,,pendiente,yamila@libertyseller.com
DUOFIC,DUOFIC OFICINAS SL,10743.59,2023-06-16,+34604416270,sin cargos relevantes,administracion@duofic.com,CORDOBA,Oficina y papelería,Mesas de recepción de oficina,https://www.amazon.es/sp?seller=AV87AI6YTYC0X,B72398910,"CALLE JUANITA LA LARGA, NUMERO 9, CABRA, CORDOBA, 14940, ES",,,pendiente,yamila@libertyseller.com
D A S C K,TODOTOOLS,10855.95,2021-11-13,+34632463312,BEN NASSAR MAROUAN (Administrador solidario); GHAILAN GHAILAN ZENEB (Administrador solidario),todotools2019@gmail.com,MADRID,Hogar y cocina,Sillas de comedor,https://www.amazon.es/sp?seller=A22WQ6O3ITGYPC,B42998161,"CALLE SANTANDER, 24 4A, PARLA, MADRID, 28982, ES",,,pendiente,yamila@libertyseller.com
Bio Amenities,Intercabo Soluciones S.L.,10892.43,2017-11-25,+34644902406,JOSE ROCCO GERBER (Administrador único),amazon@intercabo.es,MURCIA,Salud y cuidado personal,Paños de limpieza reutilizables,https://www.amazon.es/sp?seller=A1H3QEXQG2T96S,B73960379,"C/ RETAMA, URBANIZACION TORRE GUIL 60, SANGONERA, MURCIA, 30833, ES",,,pendiente,yamila@libertyseller.com
FABCARE,MARQUISE & LOREN S.L.,11009.61,2017-10-24,+1 601-202-9510,ARCHANCO MURGA FRANCISCO-JAVIER (Representante); GARCIA BARCO VICTOR MANUEL (Administrador único); YOUR AMAZING BRAND AMPLIFIER SL (Administrador único),fabcare@goyaba.co,BARCELONA,Belleza,Cepillos para el pelo,https://www.amazon.es/sp?seller=A3CKPN9WL7DX2D,B88190996,"Calle Reina Cristina 9 P.1, Barcelona, Barcelona, 08003, ES",,,pendiente,yamila@libertyseller.com
TOYS AND LEISURE,VIDEO OCA,11146.79,2017-10-13,+34679984884,OMS ROMA JOSEP MARIA (Administrador),marc@videooca.com,BARCELONA,Juguetes y juegos,Juegos para PlayStation 5,https://www.amazon.es/sp?seller=A1Y6GRDB229ITV,B61277505,"C/ SOT DELS PRADALS, 20 NAVE D, VIC, BARCELONA, 08500, ES",,,pendiente,yamila@libertyseller.com
Las Ofertas de la Tele,INTERSELL EUROPE SL,11208.04,2016-06-23,687123283,ALBERDI HASSANIE JUAN-EMILIO. (Apoderado); TORME MANDARANO SEBASTIAN (Administrador solidario); DHIRMALANI ANNAND A (Administrador solidario),sebastiantorme@gmail.com,MADRID,Juguetes y juegos,Kickballs,https://www.amazon.es/sp?seller=A1FAJNY7MXH8OL,B86657194,"Calle Ramírez de Arellano 17 planta 2, MADRID, Madrid, 28043, ES",,,pendiente,yamila@libertyseller.com
Altura Marketplace Shop,Altura Marketplace,11274.82,2026-01-10,+34658811610,,info@alturamarketplace.com,ESPAÑA,Hogar y cocina,Cunas nido para bebés,https://www.amazon.es/sp?seller=A2ZJS5PU4GN62X,B22979546,"Calle cervantes,8, pta. 11, Sevilla, España, 41510, ES",,,pendiente,yamila@libertyseller.com
Accesorios Pinar,Maquinaria y Accesorios Pinar S.L.,11449.82,2017-05-20,+34600342855,PINAR GUILLAN DAVID (Administrador solidario); PINAR GUILLAN MARIANO (Administrador solidario),info@accesoriospinar.es,CIUDAD REAL,Grandes electrodomésticos,Recambios y accesorios para lavavajillas,https://www.amazon.es/sp?seller=AXEBJLONEBQ9T,B13399068,"AVD. DE LA CIENCIA Nº 1, CIUDAD REAL, CIUDAD REAL, 13005, ES",,,pendiente,yamila@libertyseller.com
POWER NATURAL LIFE,Power Natural Life,11613.12,2024-10-28,+34672259544,PEREZ PEREZ MARCOS (Administrador mancomunado); JUSTE VILLAR MIGUEL ANGEL (Administrador mancomunado),contacto@powernaturallife.com,PONTEVEDRA,Alimentación y Bebidas,Sustitutos del azúcar,https://www.amazon.es/sp?seller=A1ELMAJQ9APJIF,B27743202,"Carretera a Moledo S/N. Polígono Industrial Miraflores, Nave 13, Vigo, Pontevedra, 36214, ES",,,pendiente,yamila@libertyseller.com
AreaAnimal,AreaAnimal S.L.,11683.65,2024-03-19,+34688850599,,trecupaul@gmail.com,MADRID,Productos para mascotas,Artículos de salud reptiles y anfibios,https://www.amazon.es/sp?seller=A289U0CS4XMHKD,B22689194,"Calle Raimundo Fernández Villaverde 19, 2º Derecha, Madrid, Madrid, 28003, ES",,,pendiente,yamila@libertyseller.com
BRIGHT NATURO,"Bright Naturo Lab, S.L.",11811.61,2019-08-02,+34 683356250,ARTUR PEREPELKIN. (Administrador único); IVAN SUSLOV USHAKOV. (Administrador único); PUERTA JIMENEZ RAUL (Administrador único); ARTUR PEREPELKIN (Administrador único); BENITEZ BURGUERA JOSE (Apoderado solidario),associate@brightnaturo.com,BARCELONA,Salud y cuidado personal,"Vitaminas, minerales y suplementos en medicamentos, remedios y suplementos dietéticos",https://www.amazon.es/sp?seller=A1IEFBMMV7IEGK,ESB65675407,"ROUTE De Masnou a Granollers 08328, Km. 4,3, Alella, ESPAGNE, 08328, ES",,,pendiente,yamila@libertyseller.com
T.N.M.,Tunicmaker s.l.,11878.1,2026-01-22,+34669850169,LLEDO MELIA PASCUAL. (Apoderado); LLEDO PERIS PASCUAL (Administrador único); GREGORI SOLER MERCEDES (Consejero); YAGU PEIX I PEIX SL (Consejero),export@grupoyagu.com,ALZIRA,Productos para mascotas,Camas para perros,https://www.amazon.es/sp?seller=A13G79RR4QTEQ8,B98738818,"C/ Sindicats 1, 46600, Alzira, 46600, ES",,,pendiente,yamila@libertyseller.com
RegalosDeBodaOnline,Trofeos Burgos S.L.,12065.06,2018-01-14,+34 666 24 44 68,GARCIA MARTIN JESUS (Administrador solidario); GONZALEZ GARCIA FELIPA (Administrador solidario),pedidos@regalosdebodaonline.com,ESPAÑA,Hogar y cocina,Trofeos deportivos,https://www.amazon.es/sp?seller=A203RUKT8J1NBF,B09508391,"Polígono Industrial Gamonal-Villímar, C/ Valle de Valdebezana Bloque C Nave 5, Burgos, España, 09007, ES",,,pendiente,yamila@libertyseller.com
"prendeluz,com",PRENDELUZ S.L.,12158.77,2016-08-29,+34981649197,MAYAN PRADANOS ARMANDO (Administrador único); MAYAN CHAS BRAIS (Administrador único); CARRO FERREIRO JAIME (Administrador solidario),amazon@prendeluz.com,A CORUÑA,Bricolaje y herramientas,Regletas,https://www.amazon.es/sp?seller=AIFGVAT0XDBAF,ESB70278825,"A PASAXE DO PEDRIDO, 24, Bergondo, A Coruña, 15165, ES",,,pendiente,yamila@libertyseller.com
Natural Health Up,NATUHEALTHUP SL,12302.28,2018-04-25,+34690369216,PEREZ LASO JOSE MANUEL (Administrador único),info@naturalhealthup.com,ESPAÑA,Salud y cuidado personal,"Aminoácidos en vitaminas, minerales y suplementos",https://www.amazon.es/sp?seller=A15E4REY072XR7,B87926879,"RUSO 16, LAS ROZAS, ESPAÑA, 28290, ES",,,pendiente,yamila@libertyseller.com
Emmy Digital,CHANG RONG S.L.,12386.1,2020-07-04,+34 914 08 09 17,WANG FANG (Administrador solidario); WANG CHEN FANG (Administrador único); YUAN YANGJIE (Administrador solidario),weimeistoremadrid@gmail.com,ESPAÑA,Electrónica,Radios AM/FM portátiles,https://www.amazon.es/sp?seller=A3R16D0HUN65FM,B81009094,"Avenida Albufera NUM 44, MADRID, España, 28038, ES",,,pendiente,yamila@libertyseller.com
Saaron,"SAID WEB SERVICES, SOCIEDAD LIMITADA",12488.11,2024-05-29,+34659729302,sin cargos relevantes,ibramzbarcelona@gmail.com,BARCELONA,Libros,Vestidos de danza para niña,https://www.amazon.es/sp?seller=A29OHXWG9JX57G,B19781665,"CALLE ARTESANIA, NUM 52, BARCELONA, BARCELONA, 08042, ES",,,pendiente,yamila@libertyseller.com
VILLORE,VILLORE 2023 SL,12587.88,2020-09-15,+34 660 26 45 11,VILLA GALANSANTIAGO (Socio único),santivillagalan@outlook.es,BIZKAIA,Videojuegos,Interruptores diferenciales,https://www.amazon.es/sp?seller=AVKR7B6L0659K,B44947513,"BO/ALDEKOENA, 127 3C, LEIOA, Bizkaia, 48940, ES",,,pendiente,yamila@libertyseller.com
